9.98,5121.25,-20.46
9.99,5126.67,-20.4
10,5130.98,-20.44
10.01,5135.45,-20.41
10.02,5140.87,-20.37
10.03,5146.15,-20.29
10.04,5150.78,-20.29
10.05,5154.62,-20.26
10.06,5159.43,-20.22
10.07,5164.39,-20.21
10.08,5170.48,-20.02
10.09,5175.29,-20.11
10.1,5180.74,-20.18
10.11,5186.2,-20.03
10.12,5190.7,-20.04
10.13,5195.2,-20.05
10.14,5199.7,-20.04
10.15,5205.49,-19.96
10.16,5211.12,-19.94
10.17,5214.83,-19.8
10.18,5221.11,-19.7
10.19,5225.14,-19.84
10.2,5229.82,-19.8
10.21,5235.14,-19.67
10.22,5240.15,-19.69
10.23,5245.16,-19.71
10.24,5251.14,-19.67
10.25,5255.51,-19.72
10.26,5260.37,-19.57
10.27,5266.2,-19.54
10.28,5271.22,-19.46
10.29,5276.08,-19.63
10.3,5279.98,-19.49
10.31,5284.85,-19.45
10.32,5290.21,-19.39
10.33,5296.22,-19.45
10.34,5301.42,-19.48
10.35,5305.33,-19.24
10.36,5310.37,-19.31
10.37,5314.93,-19.29
10.38,5321.12,-19.3
10.39,5324.87,-19.26
10.4,5330.42,-19.24
10.41,5335.81,-19.22
10.42,5341.2,-19.15
10.43,5344.63,-19.08
10.44,5349.86,-19.01
10.45,5356.08,-19.01
10.46,5360.17,-19.06
10.47,5365.08,-18.98
10.48,5369.67,-18.95
10.49,5375.08,-18.91
10.5,5381.15,-18.93
10.51,5384.93,-18.97
10.52,5391.01,-18.95
10.53,5394.78,-18.88
10.54,5400.21,-18.8
